,C_x,C_y,C_z,C♯_x,C♯_y,C♯_z,D_x,D_y,D_z,D♯_x,D♯_y,D♯_z,E_x,E_y,E_z,F_x,F_y,F_z,F♯_x,F♯_y,F♯_z,G_x,G_y,G_z,G♯_x,G♯_y,G♯_z,A_x,A_y,A_z,A♯_x,A♯_y,A♯_z,B_x,B_y,B_z
10,0.758948728853948,0.7301930835344675,0.704940140948739,0.7268826169321022,0.6985604928787373,0.5930644137669788,0.6598591072114617,0.6418717841603612,0.7232485713321469,0.8471650143909896,0.9764674487292977,0.6315953537504636,0.44842577782435117,0.6203397715761733,0.6186078168218193,0.6120403506107897,0.599033136427417,0.6722708374941783,0.6248504921049662,0.7377747705654084,0.9837783701534893,0.8716062029846504,0.8569086204489363,0.8245001935482152,0.7430927281831327,0.6401629798588923,0.6006606737506651,0.5082857453100643,0.528993044879218,0.5613700995017074,0.642917412169953,0.8306804454661969,0.8761221872749344,0.9420192076707341,0.8890756964784118,1.0
11,0.8334874163974116,0.8033366110053964,0.7250300715872514,0.7242041082009365,0.6560137916004155,0.5734485453843369,0.658449308738134,0.7282447390680478,0.654813872650151,0.7322483492646303,0.9153339891165878,0.6428373879507412,0.49780642753621945,0.6783929910412736,0.5710307254919066,0.5755075400764574,0.5063741704933962,0.5285475605639742,0.5405127149941504,0.6947517331231131,0.9012132050697687,0.7641987265518905,0.8357031502456028,0.8695756609615465,0.8041274642718971,0.6400149503234198,0.598066920910992,0.5350529807835781,0.5863752856871783,0.5165065325977877,0.5663810668093777,0.7163762242058804,0.8893408077472195,0.9688931967854414,0.9570468002396811,0.9492817728390671
12,0.8712347641892005,0.8003406345928695,0.7878181249172966,0.7811558926557454,0.7117899986778299,0.6606129037278526,0.7110646765727481,0.7353975597095119,0.7021454613226373,0.7570191515945939,0.9278672676693996,0.7503345657286933,0.46282200730727685,0.6092223588346402,0.569047018376331,0.570618083029817,0.5800443198390915,0.5897927288481445,0.5505563046544233,0.6371472282296824,0.8978839886806015,0.8517040741300135,0.7834960086893356,0.8164067523294462,0.6744839837109252,0.6285965515037285,0.6056488364058131,0.5378765373656259,0.49263404684858975,0.5217282653006259,0.5444099116242135,0.7234847001806634,0.8639479452436913,0.9864279386122692,0.9248263784124875,1.0
13,0.8002569881043375,0.7384798554258317,0.6626009003791563,0.6732951012721474,0.699171547560114,0.5527750515830597,0.6010389253021535,0.6214589627402761,0.6428105348192715,0.7746816212771805,0.8791902397771745,0.6845161434529325,0.3985363743904169,0.6697637757305155,0.6370119510654392,0.5757932616418315,0.551977162090342,0.6420264890515925,0.6677094172107249,0.7461265713088086,0.9080086504086289,0.8940935863646883,0.7904036707240364,0.7851780964875866,0.7192222293317222,0.5884615318814758,0.5886840405742033,0.5033251265817409,0.5301691489886053,0.539051988958163,0.532529901940704,0.7615215428528849,0.8450383081652485,1.0,0.9502477452866115,0.9786137383668025
14,0.9136734866051751,0.787738595615739,0.7508927861458069,0.8136606506966079,0.6771892177354272,0.6318882287686157,0.7294899865118752,0.7128473846017603,0.790470078459729,0.8945428332681167,0.9365853430332561,0.7180496473632715,0.41032530673038625,0.7439950288790542,0.5653846360388144,0.5832065333297436,0.5677314264769714,0.6539858330174999,0.615955258846728,0.7288396348749505,0.9015380368007788,0.8687969579053005,0.8176340867317206,0.8913780964633444,0.7600702870569177,0.6741326665808011,0.5577517564257417,0.49110323760548685,0.5211684359024105,0.5218443908463529,0.5633090771725437,0.7214074480579223,0.8513636141455967,0.9736483141706685,0.974234565617292,0.9898731872660917
15,0.8500320208949801,0.7262796943482597,0.636455097235528,0.6666304201911885,0.6194818189653201,0.5236862801605043,0.6206021822618843,0.642676409903843,0.658668904282309,0.7258915640898508,0.9250810872069448,0.728265181982043,0.4698156234760216,0.8121157150839958,0.5531234665858228,0.6064780724582904,0.5847107371824439,0.6928153107289083,0.6532386697309744,0.7132389270164564,0.9688605197936684,0.904492999748492,0.8284850801367543,0.8348896318839708,0.7353238460911654,0.6632495111098159,0.6235225773158746,0.5400043759636804,0.530854536210222,0.5304734135248294,0.567909807969534,0.7630804886922175,0.917801735564795,0.9992331297137941,0.9894351826590843,0.9993762319741358
16,0.8560385266410142,0.8599075809773694,0.7448753110300984,0.7127072596648752,0.7332045318649866,0.6998079551140696,0.6833817591670678,0.6578495848391067,0.643966786533463,0.8278206712857434,0.9664549346352,0.6641690185023232,0.528004720168317,0.6802844865190938,0.5552081356780836,0.6543420307405364,0.5820837680633107,0.5821061142915087,0.5672861100222012,0.6816240044035061,0.8787685253155336,0.8681953295675683,0.8777909629061241,0.9443510111210007,0.8572467059805171,0.673550715070221,0.5888601719357156,0.5352207371211339,0.49666257407929276,0.48308534781583573,0.5404465328441218,0.7380006076921873,0.8741474784073846,0.9768286507041802,0.9796831819033033,0.9713261114690873
17,0.8637868315915674,0.7716389118623693,0.7184233811724314,0.8180474821573357,0.802629815020742,0.6006287643363711,0.6277219256469201,0.7417020766462707,0.6760067925385304,0.8159199307434227,0.8694095814810893,0.5996646686337694,0.6435791758624542,0.7203465126506688,0.7454923108176527,0.6459808083962267,0.6555968466836403,0.5608126889825648,0.5491833179271862,0.7987851898378658,0.8279624919715007,0.8168739588327858,0.8098244663462072,0.8982105947269127,0.7140381989259131,0.6276417761785997,0.5438435775507391,0.5124079716745916,0.4661185789319875,0.47352255278843663,0.4784880500943003,0.7056033988230239,0.9095449124808187,0.9933832700394368,1.0,0.9274729708524411
18,0.8360659225378555,0.7450832790954229,0.7063784938040935,0.766155902168819,0.726578660783244,0.6517986135510295,0.6928612552626019,0.7005900220581359,0.7080495556828446,0.8149119680310893,0.8599531896467573,0.5735002184125185,0.5451491765962871,0.7708867465746021,0.6906082167698893,0.6477057397579044,0.6344900043888578,0.6449828092807316,0.6209578445563667,0.6773050388172536,0.884380010313329,0.9493802684660656,0.863303996578431,0.8968039084433318,0.7895820309370315,0.6785501493235021,0.5750598721549962,0.5604721446314057,0.5366073580846605,0.581411133391259,0.6062863807204497,0.7902308513284978,0.9674281470254825,0.961311531209093,0.9068301537586314,0.9895914918255383
19,0.864417429014335,0.7446650251778029,0.7209574302028178,0.7384597286012881,0.6183367837737556,0.595297991995913,0.6299828192974571,0.5922660288821936,0.6937906329802751,0.7487594634189195,0.8757775415401547,0.8080375712849,0.5584297095547407,0.7050869849663858,0.735419514000624,0.6098399410287217,0.6724480120260689,0.6518730779934929,0.6643032291481423,0.6727217023712858,0.9134112377411897,0.9380648844512779,0.8038093816274268,0.8510730317620361,0.7359984930384261,0.6698530470668231,0.6238053830134551,0.47549803934761153,0.47297093021490655,0.4706595368915532,0.5118049874039614,0.7256699860530893,0.8258943892118692,0.9896801677437063,0.9084752770393253,1.0
20,0.7754801375943714,0.695794631788443,0.6666710916233112,0.7286802140694396,0.7008578050283489,0.632213957220404,0.7207008713363403,0.6617976469443191,0.6581225639538428,0.7612359020322287,0.8942918461313885,0.7555736135105539,0.4936812559807972,0.7264149777463541,0.6360024784262616,0.7074759433504955,0.6325744343031244,0.733297695561347,0.6401591726494048,0.7337437636687881,0.9298725863723297,0.8723436062261767,0.8036932804541531,0.8225064500123042,0.736043361881419,0.6255435786008349,0.5967982087674965,0.5276022470149881,0.5421011373380858,0.5334066276379237,0.5363244407547604,0.6791888084429164,0.7974011689558349,0.9844249721301512,0.9800055316881587,1.0
21,0.8124356558307092,0.7846184767949816,0.7368691249138223,0.7939866680000875,0.7379507431991733,0.6436036395563753,0.6608553888792587,0.6702808908608694,0.6717576989580225,0.7611445047941413,0.9023980405290443,0.7500273204219746,0.5233973312984159,0.8179800502646691,0.557362166387023,0.7015360255705695,0.5880403920309939,0.6492636479648003,0.5633209359914436,0.6924629660833772,0.9555970683520693,0.8391548300416184,0.8290843606612083,0.8449945251070249,0.7854506000202907,0.6969192399722902,0.5631768309655396,0.4435072881813604,0.504277762748038,0.5443968919780446,0.621123630625202,0.7204680757126113,0.7963163834024289,1.0,0.9319630537294398,1.0
22,0.8809801409532079,0.8191867668244107,0.8260267761762906,0.8743135856342682,0.788847951354561,0.6880973899009986,0.7442969305865198,0.7346651896231206,0.6528438764814163,0.7456231897015967,0.8972435275585545,0.5235992944522315,0.5830690286309095,0.801285998734342,0.7751719325562737,0.6872171602212322,0.6463135110534423,0.5766227202386367,0.5197280124816716,0.7280950425727734,0.9123237797714109,0.8751477562198599,0.7740156162225187,0.7988428968917137,0.7383404477127752,0.6774788921034487,0.5339278199404228,0.5185053074177908,0.5303569159596181,0.4717835559286285,0.5440767671174868,0.671999662503287,0.8624010347626302,0.976527191196003,0.9593668865953999,0.9954195051377069
23,0.7893992383084202,0.6900114842736897,0.8037361538952376,0.8605631512588557,0.7528812863698341,0.7557495627170511,0.752359851556755,0.7066608851803843,0.7245585165294259,0.7176373916546869,0.8422908170315139,0.6366880040575044,0.5894937587142505,0.7443307335867674,0.6954748588858394,0.6854905457208856,0.6276464459625423,0.6369448503706013,0.5872030382336583,0.8118364080288863,0.8381394249345365,0.7757870207501293,0.8462637616374941,0.8627012020643093,0.7739346537532951,0.6431977394239548,0.5810528595824005,0.5291058780120727,0.5406317540532005,0.5022056947199992,0.6111044954603625,0.6425336689834306,0.8166148187875141,0.9824034046015048,1.0,0.9984167733085968
24,0.8972325683926407,0.6837640768563341,0.7193075600639688,0.7884369840591612,0.6597197243326658,0.6068252356905157,0.7817093622289084,0.6709091748268022,0.7699912906929413,0.8085213396675613,0.8672708113954241,0.7229489249547396,0.5688950578388149,0.8153107062976619,0.6241586070672188,0.5845392181815837,0.553339802364241,0.6315360720190016,0.5732746832112968,0.5440690823269736,0.9274501665802237,0.9774526974736534,0.8878614621886082,0.8904110492820765,0.8367601671963483,0.6704088967384926,0.61399357114433,0.5343475425474614,0.5187373793130927,0.5342515147738077,0.5783203954403837,0.6879233641855854,0.8793429062912675,0.9943836102661788,0.80699064712362,0.9824443637111169
25,0.8453614965978126,0.8106652210226862,0.7029841972485537,0.7597174059486226,0.7621886612112488,0.7001824948533869,0.7502029151204361,0.6811146750306126,0.7827425357526567,0.7709911491152854,0.8627911625301278,0.6129150371608558,0.5459344034679433,0.7707480591219088,0.6010383859374228,0.5496756613424921,0.5129631055856773,0.591724962151158,0.6027970298068093,0.7303526156585133,0.9064706358396908,0.9622197239320672,0.8613414974041064,0.9379081454110011,0.7559580333910799,0.6733498401096321,0.6921737108854299,0.5084158470080503,0.5494138775234453,0.5436172512659343,0.5757887297631702,0.7432484985895678,0.9538151438907722,0.9996839071931208,0.9418418760983686,0.9484816806935544
26,0.8182176241882794,0.7831629413625804,0.7313088347935716,0.8292269188079948,0.7524137066205859,0.6040893060057012,0.6979993935564646,0.7642149711379232,0.6924945653323448,0.7486992726417823,0.8848853731819156,0.5961376049709957,0.5761205107625152,0.7372130088421974,0.6723607670850206,0.6169451540960076,0.5669499606542963,0.6265002952813786,0.5568287463835889,0.7467570695411444,0.9409345173151386,0.8671184273842255,0.7803152895057104,0.841280594288235,0.8309269705512659,0.7166672351664102,0.6002172425763046,0.5406298548765373,0.5313565058714902,0.49510910937698926,0.5778976270201157,0.7819650791242876,0.9642734630325845,0.9785410493231362,0.9763415444444606,0.989802784235564
27,0.7930665027750537,0.7424018681262515,0.7116081917345104,0.7974156216955959,0.7789229463184282,0.6741865935395032,0.7271366112133051,0.6665857303666705,0.6580085000499434,0.7614578425750075,0.930942979972968,0.5887845018367702,0.6464007098113503,0.724769509653401,0.7161330773512339,0.5287342124189657,0.5415660734160818,0.5609837112534503,0.5703393341072005,0.8277990725700509,0.840819297508843,0.8367680728577754,0.8069534183602031,0.884132155307764,0.7030113754267622,0.6210677249514248,0.5348937120614243,0.5039530365063195,0.477854706936818,0.44745605838453645,0.5790285112142128,0.7397178562436414,0.8946319266786328,0.9770197069699842,0.9898035284856169,0.9807991467108387
28,0.8779344797445124,0.8253551501978492,0.8183697120437952,0.8801844460322928,0.7940204112693992,0.7746332497566885,0.804005777377445,0.7974506630565407,0.7389459058334623,0.81639522231692,0.9162048852268111,0.6130046929074058,0.6673164667190759,0.7187401642913106,0.7000427085321062,0.5917313269718817,0.739062725191456,0.6443078644235488,0.6160903272655742,0.8102736386185251,0.8310563960995522,0.8786297118925472,0.8133956995450607,0.8674181919769349,0.7680314761759376,0.7183818391000939,0.5314725993992486,0.5183085151258372,0.5115015972075441,0.5217765643124667,0.6154882610684204,0.7098563972525446,0.8579451704455079,0.959509507745067,1.0,0.9686230900949843
29,0.7572768527217987,0.6873198921568554,0.7219762722273505,0.7959163579690541,0.674727041343576,0.5925028103166321,0.6437824158453924,0.6248168552199309,0.7061842254985331,0.838836839758657,0.959760783103578,0.7441651164370802,0.5045005507519171,0.6601358039329387,0.6496786886376231,0.5053140564365781,0.5441907901398554,0.6719351166764801,0.6511008705043623,0.5838366091143629,0.82742127637145,0.9767296144259147,0.7688417202756092,0.7426650536227276,0.7071403118745359,0.6529215289683784,0.5744894479915786,0.42899332041794375,0.48313094261100215,0.4972453858321407,0.549212585670407,0.7013637788956798,0.8839906930676746,0.9189846456043592,0.9032789868571864,0.9935071373699048
30,0.8360447279805858,0.7610821397407318,0.677327993242329,0.8462568213113301,0.7776309704537238,0.6747402080875283,0.7102509662819969,0.6755397952385179,0.6883867783366192,0.7361576817562486,0.887069655489924,0.6397742232227549,0.6330552888850038,0.7681213356220594,0.7718691259387431,0.647033107529604,0.6441577635760841,0.6365534515574383,0.7207863706642609,0.8825559990542038,0.9032594706392634,0.8904859544271261,0.8500095067912614,0.9077759832243714,0.8117961453109784,0.7167373984805178,0.6283008729188234,0.5079933407894884,0.5195983659420192,0.5517868698137706,0.5531078143750765,0.6830629618070101,0.8545078088344584,1.0,0.9947525713278935,0.9855237839109957
31,0.7853850276745892,0.728374253775843,0.6886696196162329,0.7053027816199434,0.6885735308253166,0.6050746464650695,0.6484935286088356,0.6661185333984956,0.6395634856488372,0.6747238202727758,0.8787232257619545,0.6591461207782259,0.5611522267464263,0.810372800950805,0.6491274539862742,0.6227694846287468,0.6469431212816037,0.6387779671099764,0.5439365580604858,0.7304224110796144,0.9365545033834394,0.9226324366336732,0.8328858525033214,0.8469635036530971,0.9113146372550549,0.7096782505359802,0.6648406023290512,0.5815896651079565,0.5474019266795851,0.5654634037015414,0.5996027233635205,0.6941407245142082,0.8905042334074759,1.0,0.9327280438415384,1.0
32,0.8760967380244306,0.7457549601893235,0.7782963931061078,0.8997188557312109,0.7711612687735999,0.6044172980055292,0.7512789835559855,0.6930900202442475,0.6431253857172372,0.7689668823781922,0.9077558801874667,0.6306691007897984,0.5209708811379029,0.7584920028434249,0.665093166716148,0.6878369380757414,0.6307730493275207,0.5599994508789491,0.4682028672333247,0.6226233010073497,0.821978408777158,0.8741416057281928,0.9266924882841621,0.8966877824417265,0.7938116961827011,0.700308684282884,0.6412214164947347,0.5853513376930751,0.598264749390397,0.6123772831702938,0.6062801770012566,0.7491221901917592,0.8249893321250683,0.9784592773523221,1.0,0.9891541284942127
33,0.7547262304211534,0.7501058989044198,0.727177288045641,0.8286993141647733,0.7335431888273232,0.6442307743050304,0.5945198247166815,0.6479397711644722,0.6260970805087512,0.7318348085480827,0.9508868445180876,0.708038384195449,0.55638044758856,0.7883000129473162,0.6806380738988268,0.6444485338008021,0.6350536182758758,0.6403539653346892,0.5573711470402354,0.664821286318563,0.7883823440166688,0.8487979788823589,0.840884836345825,0.9332014829841585,0.8875026119239343,0.765894795855299,0.6325416228336564,0.5809142531774604,0.5668254798986638,0.5091202541417029,0.5260694926011693,0.7286726823674771,0.9095443810614525,0.931734049074361,1.0,0.9981580336433606
34,0.7828982628130512,0.7326142637994053,0.7914404851113036,0.8826198159412382,0.8029095203369409,0.6515903912207729,0.6687882297157253,0.7035820654899713,0.7768049838685266,0.8307047411869547,0.9893966816044047,0.594452488533038,0.5696581284477574,0.7424155493321778,0.6923157162005102,0.545006364841267,0.6236449499897455,0.5826653904338288,0.5609230959283663,0.7124481340234324,0.8871595827735231,0.8918214035074513,0.8625714432969575,0.9006942501652354,0.7859930555437363,0.685227099483165,0.6198429692326303,0.571152519894757,0.559193591758157,0.602937050132606,0.6594077381252493,0.7062105727892632,0.8653615169630821,0.9497297760217499,0.9610270817611687,0.9817127403376947
35,0.7329103411977086,0.6296755253881959,0.6466824649698361,0.6843793668018524,0.5847611122268607,0.5984172312293127,0.6944603991279799,0.6409038355853958,0.6696109185074811,0.6852180466753189,0.808374335738574,0.7346908246460006,0.5476933479247091,0.6643780884876146,0.6020112128281396,0.6053727778463452,0.5742322552690108,0.6967631347454019,0.6372342227366833,0.6283995059385293,0.9246834120976838,0.9822520226441475,0.9331102428657694,0.8629292735166212,0.7890235637715252,0.7059565932039734,0.6243990687097984,0.5362528343365764,0.5892866019742552,0.5937263209096686,0.6183424385585843,0.7065035469533113,0.8752335519411795,1.0,0.9290949071698992,0.964990348224569
36,0.7859171684806862,0.7291421298383867,0.7514751213392464,0.7924630648226033,0.8088043446757734,0.7474301473177737,0.7722178464213564,0.7769160562540006,0.8166588754033014,0.9162552734691117,0.8937547187442352,0.5994496958023235,0.5515182791419567,0.7020452030174895,0.6745587207771204,0.6116847366404963,0.574295915281334,0.5901567009901545,0.6058373811991621,0.7556954580433892,0.8792186416485389,0.8823004628802372,0.8814272353886894,0.9459111065568795,0.9383871050056255,0.7432849376389356,0.6508986582477866,0.6033073163427783,0.6067217863336271,0.5397672539604641,0.6363307425175619,0.7414982578398766,0.8753563102880557,0.9430162928599768,0.9858350514014771,0.9319374281100529
37,0.7790385651054069,0.7949138255521718,0.838779492402007,0.9052209829591571,0.8521400655614326,0.7176009247648313,0.8149092652329069,0.8201104713649059,0.6972500630094296,0.7895480004832702,0.9218513609271776,0.6251185535571572,0.6457254443602393,0.826004164595162,0.6951038922355326,0.6726685209053752,0.6631719568748666,0.5982005991589378,0.5247799426781329,0.6555124363379037,0.8232581310817402,0.8586429769068981,0.8985897092604542,0.7905346273147806,0.7407215295602455,0.7200582547369305,0.5845901347327793,0.550451774681418,0.5392040075229397,0.5505446616395374,0.5889399910670113,0.70895024448359,0.8444354777202078,0.9551381521153255,0.9883833867978639,0.9984224695930438
38,0.8174960236671821,0.784889746854878,0.7814672213326354,0.9255247223672108,0.8165093895239344,0.7275889435978519,0.7849913167861401,0.6923460709131958,0.6720528648492059,0.7294367576367677,0.8057331356510864,0.6651586518191684,0.6214164673640764,0.9011294003487541,0.6743532978518112,0.5879836900692915,0.554714409240181,0.6431622179041624,0.6056394017409832,0.733594404358863,0.9535925996306321,0.8700318263608655,0.768911575942301,0.8672590935138506,0.7223500996070364,0.6473506209529277,0.6029294223750915,0.533128524943914,0.5365045615989474,0.47876367944262593,0.5250198015438686,0.6381796798218848,0.8038656123267357,0.9595339056895429,0.9417959431663436,1.0
39,0.832516502964166,0.7231831793947682,0.7769460829323088,0.8433489339697849,0.7455263104739761,0.7170516262215098,0.7624013531153703,0.7029060134392453,0.7692707540265366,0.8053428887794403,0.9177903303244337,0.6688435082735599,0.6209012331526722,0.8183123240391109,0.5853041903458253,0.48458257553840517,0.43907991448040723,0.5822596784372064,0.5764416021637463,0.6399723441596609,0.9216898920268505,0.951651740377927,0.8481815091819601,0.8311843010042713,0.7866762820398642,0.7145303726375379,0.6696201627374835,0.5605095375237643,0.5279378423477138,0.45793374223384636,0.5553944329192905,0.6966706351856526,0.9323544106806002,0.9870712929339378,0.895551893198359,0.982791450636593
40,0.8115743806223862,0.7332813993985156,0.7555370095662785,0.7900932901999763,0.7714602780131109,0.6773895389427383,0.7129213244649267,0.740975203628977,0.757391154778337,0.8399110249953683,0.9083220123169194,0.619955830333765,0.6320163067293775,0.6168377072023509,0.6070300086584065,0.5410745520581297,0.5709504804579031,0.47457833608128314,0.440274695631565,0.6552310041711852,0.6858982913291002,0.7401030691333093,0.8214532985206752,0.8884747248172244,0.7506851725902189,0.6659803590858738,0.5996925968623982,0.5522742022693007,0.521875860017939,0.510309138323517,0.6102848991724062,0.6532498534644154,0.8467611187218372,1.0,1.0,0.9548972314150208
41,0.8314847639801384,0.7101620480027119,0.7108614251502802,0.819400803813601,0.6974860106204585,0.7045676841630751,0.6888517437578071,0.6510830706311932,0.638491376167289,0.7180607082564169,0.8152771037006827,0.5362112110154945,0.6610871586987768,0.6870120634472422,0.821157115398067,0.6345249802323115,0.682352643079516,0.553889826727603,0.5144655339911814,0.8274130178763442,0.7166903342963972,0.8344586886534225,0.7797277567068023,0.9697347071735934,0.8806194645991293,0.7869717334439859,0.7334541064697224,0.6323315811264524,0.5865001158238928,0.6136541450220339,0.5863670706828555,0.6674466655198229,0.8180227978332191,1.0,0.9842916994844707,0.9944437888360612
